Timestamp,Leeftijd,Achtergrond,GestemdePartij,GestemdePartijAnders,Ranking,Renaissance,Les Républicains,Les Écologistes,PS,PCF,Rassemblement National,Reconquête,LFI,C_partij,V0,V1,V2,V4,V5,V3,V6,V7,V8,V9,IdealCoalition,Feedback
28-4-2026 22:29:23,40+,BTS / DUT,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,-5,-5,2,-3,2,-5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""LFI"":80,""PCF"":10,""Les Écologistes"":10}","aux questions 4 et 5, j'exclue des coalitions LFI-RN, je préfère que LFI n’accède pas aux gouvernement plutôt qu'elle se compromette.
Pour les alliances avec Renaissance c'est improbable, mais on ne sait qu'elle sera la forme que prendra la prochaine République... et  Paul Vannier et Violette Spillebout ayant réussi à travailler ensemble je me laisse tenter par ces possibilités dans l'intérêt de la gouvernance d'un pays. "
28-4-2026 22:29:25,31-40,BTS / DUT,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,1,3,-5,-5,5,Renaissance,A,A,A,B,B,A,A,B,A,A,"{""LFI"":80,""PCF"":10,""Les Écologistes"":10}","Certains exemples de coalitions ne sont pas possibles (LFI + reconquête), donc il y a forcément un rejet de l’extrême droite, même si elle est au pouvoir avec une gauche fiable. Il y a un peu ce même cas de figure avec l’influences des partis dans la coalition. Une coalition 60% LFI + 40% LR est forcément bénéfique pour LFI car ils ont l'avantage et la majorité, d'où mon choix."
28-4-2026 22:29:35,21-25,Licence,PS,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-5,5,4,5,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,A,B,"{""PS"":20,""Les Écologistes"":30,""PCF"":20,""LFI"":30}",Vraiment intéressant !
28-4-2026 22:33:32,31-40,Doctorat,Autre,NPA,LFI > Les Écologistes > PCF > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-3,-4,3,-1,3,-5,-5,4,PS,A,A,A,B,B,A,A,A,A,A,"{""Les Écologistes"":26,""PCF"":25,""LFI"":49}",
28-4-2026 22:34:36,18-20,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,3,1,4,-5,-5,5,Renaissance,A,A,B,A,A,A,A,A,A,A,"{""LFI"":100}","Le système politique français contrairement aux républiquesparlementaires, fait en sorte qu’on préfère un parti seul (et souvent un candidat en particulier) donc la question des coalitions est complètement étrangère à l’électeur français 90% du temps."
28-4-2026 22:39:05,18-20,Licence,PS,,PS > Les Écologistes > Renaissance > PCF > LFI > Les Républicains > Rassemblement National > Reconquête,1,-3,3,5,2,-5,-5,-2,LFI,A,A,B,B,B,A,A,B,A,B,"{""PS"":70,""Les Écologistes"":20,""Renaissance"":10}",
28-4-2026 22:39:08,26-30,Doctorat,PS,,PS > Les Écologistes > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,4,5,4,-5,-5,1,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""PS"":55,""Les Écologistes"":30,""PCF"":15}",
28-4-2026 22:40:51,40+,Master,PS,,PS > Les Écologistes > PCF > Renaissance > LFI > Les Républicains > Rassemblement National > Reconquête,-1,-3,4,4,3,-5,-5,1,Renaissance,A,A,A,A,B,A,A,A,B,B,"{""Les Écologistes"":25,""PS"":55,""PCF"":15,""LFI"":5}",
28-4-2026 22:41:26,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,3,-2,2,-5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""LFI"":80,""Les Écologistes"":15,""PCF"":5}",
28-4-2026 22:41:57,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,1,1,5,-5,-5,5,Renaissance,A,A,A,B,B,B,B,A,B,A,"{""PCF"":45,""LFI"":45,""Les Écologistes"":10}",
28-4-2026 22:43:09,<18,Lycée,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-3,4,3,4,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,A,B,"{""LFI"":43,""Les Écologistes"":43,""PCF"":6,""PS"":8}",
28-4-2026 22:43:18,40+,Master,Les Écologistes,,PCF > Les Écologistes > PS > LFI > Renaissance > Rassemblement National > Les Républicains > Reconquête,-5,-5,3,1,3,-5,-5,-3,LFI,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":40,""PS"":20,""PCF"":40}",
28-4-2026 22:43:29,21-25,Master,PS,,PS > Renaissance > PCF > Les Écologistes > Les Républicains > LFI > Rassemblement National > Reconquête,2,-2,2,5,3,-5,-5,-3,Les Républicains,A,A,A,B,A,A,A,A,A,A,"{""Renaissance"":25,""PS"":50,""Les Écologistes"":10,""PCF"":15}","Il était très difficile de répondre à certaines questions, du type : ""Préférez-vous une coalition PS-Reconquête ou EELV-LR ?"". Je peine à concevoir à quoi ressembleraient ces coalitions...

Et bon courage pour le mémoire :)"
28-4-2026 22:44:28,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,1,1,-5,-5,5,Renaissance,A,A,B,A,A,A,A,A,A,A,"{""LFI"":75,""PCF"":15,""Les Écologistes"":10}",
28-4-2026 22:45:34,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,-1,-2,1,-5,-5,3,Les Écologistes,A,A,B,B,B,A,A,A,A,A,"{""LFI"":80,""PCF"":20}",
28-4-2026 22:46:17,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,-3,-4,1,-1,1,-5,-5,2,PS,A,A,A,B,B,A,A,B,A,A,"{""PCF"":20,""LFI"":80}",
28-4-2026 22:47:46,21-25,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,4,3,5,-5,-5,5,Renaissance,A,A,A,B,A,A,A,A,A,A,"{""Les Écologistes"":24,""PCF"":25,""LFI"":51}",
28-4-2026 22:48:33,21-25,Master,Divers gauche,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,4,2,3,-5,-5,5,Renaissance,A,A,B,B,A,A,A,B,A,A,"{""LFI"":80,""Les Écologistes"":20}",
28-4-2026 22:48:59,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,1,-4,3,1,2,-5,-5,4,Les Républicains,A,A,A,B,B,A,A,A,A,B,"{""Les Écologistes"":30,""LFI"":60,""PCF"":10}",
28-4-2026 22:50:26,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,1,3,-5,-5,5,Renaissance,A,A,B,A,A,A,A,B,A,A,"{""LFI"":100}",
28-4-2026 22:58:17,26-30,Doctorat,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,3,0,2,-5,-5,5,Renaissance,A,A,A,B,A,A,A,A,A,B,"{""LFI"":70,""PCF"":15,""Les Écologistes"":15}",
28-4-2026 22:59:03,26-30,Lycée,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,4,0,1,-5,-5,5,Renaissance,A,A,B,B,B,A,A,A,B,B,"{""Les Écologistes"":40,""LFI"":50,""PCF"":10}",
28-4-2026 22:59:27,31-40,Master,Divers gauche,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,3,0,1,-5,-5,5,Renaissance,A,A,A,B,A,A,A,A,A,B,"{""PCF"":14,""LFI"":50,""Les Écologistes"":36}",
28-4-2026 22:59:38,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,4,3,5,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,B,B,"{""LFI"":40,""PCF"":40,""Les Écologistes"":20}",
28-4-2026 23:00:59,31-40,Master,Les Écologistes,,Les Écologistes > PS > LFI > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,5,4,3,-5,-5,3,Renaissance,A,A,A,B,B,B,A,A,A,A,"{""PS"":30,""PCF"":10,""Les Écologistes"":30,""LFI"":30}",J'ai réalisé la coalition idéale de façon un peu mathématique car la gauche sans LFI ne peut pas l'emporter.
28-4-2026 23:02:55,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,2,-1,2,-5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""LFI"":100}",
28-4-2026 23:04:12,26-30,Master,PS,,Renaissance > PS > Les Républicains > Les Écologistes > PCF > Reconquête > LFI > Rassemblement National,5,-2,1,3,-1,-5,-5,-5,PCF,A,A,B,B,B,A,A,A,A,A,"{""Renaissance"":69,""PS"":31}",
28-4-2026 23:05:42,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,1,-3,2,-5,-5,5,PS,A,A,A,B,B,A,A,A,A,A,"{""LFI"":75,""PCF"":15,""Les Écologistes"":10}",
28-4-2026 23:08:41,31-40,Master,Les Écologistes,,Les Écologistes > PS > LFI > PCF > Renaissance > Les Républicains > Reconquête > Rassemblement National,-3,-4,5,3,3,-5,-5,3,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""Les Écologistes"":50,""PS"":15,""PCF"":10,""LFI"":25}",
28-4-2026 23:08:57,26-30,Master,PS,,PS > LFI > PCF > Les Écologistes > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,4,4,-5,-5,4,Renaissance,A,B,A,B,B,A,B,A,B,B,"{""PS"":38,""PCF"":21,""LFI"":38,""Les Écologistes"":3}",PS = LFI mais personne n'est vraiment prêt à débat. Les vrais bourgeois de gauche sont chez LFI sociologiquement et electoralement.
28-4-2026 23:11:23,40+,Master,Les Écologistes,,Les Écologistes > LFI > PS > PCF > Renaissance > Rassemblement National > Les Républicains > Reconquête,-1,-3,5,4,2,5,-5,5,Renaissance,A,B,A,B,B,B,A,A,B,B,"{""Les Écologistes"":25,""PS"":15,""PCF"":5,""LFI"":55}",
28-4-2026 23:16:20,18-20,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,1,-3,2,-5,-5,5,PS,A,A,B,B,A,A,A,A,A,A,"{""LFI"":80,""PCF"":20}",
28-4-2026 23:16:21,18-20,Licence,N'a pas voté,,Les Écologistes > PCF > PS > Renaissance > LFI > Les Républicains > Rassemblement National > Reconquête,-1,-4,2,2,2,-5,-5,-1,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""PS"":20,""PCF"":20,""LFI"":20,""Les Écologistes"":40}",
28-4-2026 23:18:09,21-25,Licence,LFI,,Les Écologistes > LFI > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,2,-1,-1,-5,-5,2,PS,A,A,A,B,B,A,A,A,B,A,"{""Les Écologistes"":40,""LFI"":40,""PS"":10,""PCF"":5,""Renaissance"":5}",
28-4-2026 23:18:15,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-5,4,1,5,-4,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""LFI"":45,""PCF"":25,""Les Écologistes"":30}",
28-4-2026 23:19:46,21-25,Master,PS,,PS > PCF > Les Écologistes > LFI > Renaissance > Les Républicains > Reconquête > Rassemblement National,-3,-4,4,5,4,-5,-5,1,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""Les Écologistes"":25,""PS"":50,""PCF"":25}",
28-4-2026 23:20:03,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,2,-1,4,-5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""PCF"":25,""Les Écologistes"":15,""LFI"":60}",
28-4-2026 23:21:42,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,3,-1,3,-5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""LFI"":70,""PCF"":20,""Les Écologistes"":10}",
28-4-2026 23:22:22,40+,Master,LFI,,PS > Les Écologistes > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-4,5,5,1,-5,-5,2,Renaissance,A,B,A,B,B,B,B,B,B,A,"{""Les Écologistes"":35,""PS"":35,""PCF"":10,""LFI"":20}",
28-4-2026 23:25:33,21-25,Master,Les Écologistes,,Les Écologistes > LFI > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,5,4,3,-5,-5,4,Renaissance,A,B,A,B,B,A,A,A,A,B,"{""Les Écologistes"":25,""PS"":33,""PCF"":10,""LFI"":32}",
28-4-2026 23:26:24,18-20,Licence,PS,,PS > Les Écologistes > PCF > Renaissance > Les Républicains > LFI > Rassemblement National > Reconquête,-1,-2,4,5,4,-5,-4,0,Renaissance,A,A,A,B,B,A,A,B,B,A,"{""PS"":49,""Les Écologistes"":21,""PCF"":21,""LFI"":9}",J'ai répondu en faisant abstraction des réalités politiques et seulement en fonction de mes préférences. 
28-4-2026 23:29:19,40+,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,-3,-1,-5,3,5,PCF,A,A,B,A,A,A,A,B,A,A,"{""LFI"":90,""Les Écologistes"":10}",
28-4-2026 23:30:15,26-30,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-3,-5,-2,-5,-5,5,PCF,A,A,B,B,A,A,A,B,A,A,"{""LFI"":85,""PCF"":10,""Les Écologistes"":5}","Les partis complètement opposés (LFI, Reconquête) ne permettent pas une analyse pertinente à mon sens dans l’idée d’une coalition. Compliqué à mettre dans ce questionnaire mais nuancé à apporter dans la future analyse des résultats. Bon courage "
28-4-2026 23:30:36,26-30,Licence,LFI,,LFI > PCF > Les Écologistes > Renaissance > PS > Les Républicains > Rassemblement National > Reconquête,-5,-5,0,-5,1,-5,-5,3,Renaissance,A,A,B,A,A,A,A,B,A,A,"{""LFI"":80,""PCF"":15,""Les Écologistes"":5}",
28-4-2026 23:36:54,21-25,Master,PS,,PS > PCF > Les Écologistes > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,4,5,4,-5,-5,1,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""PS"":50,""Les Écologistes"":19,""PCF"":20,""LFI"":11}",
28-4-2026 23:38:42,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,0,-2,2,-5,-5,5,PS,A,A,B,B,A,B,A,B,A,A,"{""LFI"":50,""PCF"":40,""Les Écologistes"":10}","Meme pour l’exercice de pensée, il est difficile d’imaginer des coalitions LFI-Reconquete (par exemple) et les comparer à d’autres configurations"
28-4-2026 23:44:21,21-25,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-5,3,0,2,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""Les Écologistes"":20,""LFI"":60,""PCF"":20}",
28-4-2026 23:45:46,26-30,Doctorat,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,-1,1,-5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""Les Écologistes"":25,""PCF"":25,""LFI"":50}","Possible de voter pour aucune des deux coalitions proposées ?

et bon courage pour le mémoire !!"
28-4-2026 23:50:51,21-25,Master,PS,,PS > PCF > Les Écologistes > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,2,4,3,-5,-5,0,Renaissance,A,B,A,B,B,A,A,A,A,B,"{""PS"":60,""Les Écologistes"":15,""PCF"":20,""LFI"":5}",
28-4-2026 23:51:22,26-30,Master,Les Écologistes,,Les Écologistes > LFI > PCF > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-5,-4,5,2,5,-5,-5,5,Les Républicains,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":34,""PCF"":33,""LFI"":33}",
28-4-2026 23:51:33,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-5,-5,2,-3,-5,-5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""LFI"":65,""PCF"":35}",
28-4-2026 23:51:35,40+,Master,Autre,NPA,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-2,-4,-2,-5,-5,1,Les Écologistes,A,A,A,B,A,A,A,A,A,A,"{""LFI"":57,""PCF"":15,""Les Écologistes"":28}","J'ai vraiment du forcé mon choix entre certaines coalitions qui me semblait toutes les deux horribles. Je n'irais clairement pas voté (ou blanc) dans ce genre de cas de figure.
Bon et je suis trop a gauche pour donner des résultats pertinents je pense XD"
28-4-2026 23:51:57,26-30,Master,Les Écologistes,,Les Écologistes > PS > LFI > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,1,-3,5,5,2,-5,-5,2,Les Républicains,A,A,B,B,B,B,A,B,B,B,"{""Les Écologistes"":35,""PS"":30,""PCF"":10,""LFI"":15,""Renaissance"":10}",
28-4-2026 23:53:02,18-20,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-5,4,0,4,-5,-5,4,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":34,""PCF"":33,""LFI"":33}",
28-4-2026 23:55:14,18-20,Licence,Horizons,,Renaissance > PS > Les Républicains > Les Écologistes > PCF > LFI > Reconquête > Rassemblement National,5,2,-2,4,-2,-5,-5,-4,Les Écologistes,A,A,B,B,B,A,A,B,B,A,"{""Renaissance"":66,""PS"":34}",
28-4-2026 23:57:02,31-40,Master,PS,,Renaissance > PS > Les Républicains > Les Écologistes > PCF > Rassemblement National > Reconquête > LFI,2,1,-1,1,-2,-4,-5,-5,Les Écologistes,A,A,B,B,B,A,A,A,B,A,"{""Renaissance"":30,""PS"":30,""Les Républicains"":25,""Les Écologistes"":15}",Jamais LFI
29-4-2026 0:02:25,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,0,0,1,-5,-5,5,Renaissance,A,A,A,B,B,A,A,B,A,A,"{""LFI"":100}",Certaines questions sont absurdes puisque les coalitions sont impossibles. On choisit pour le sondage mais la solution ne se poserait pas dans la réalité 
29-4-2026 0:03:28,31-40,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-3,3,1,2,2,-5,4,Renaissance,A,A,A,B,B,A,A,A,B,B,"{""LFI"":50,""PCF"":20,""Les Écologistes"":30}",
29-4-2026 0:07:18,31-40,Master,Renaissance,,Renaissance > Les Républicains > PS > Rassemblement National > PCF > Les Écologistes > Reconquête > LFI,3,1,-1,0,-1,0,-2,-3,Les Écologistes,A,A,A,B,B,A,A,B,A,B,"{""Renaissance"":50,""Les Républicains"":25,""PS"":25}",
29-4-2026 0:14:06,26-30,Master,PS,,PS > Les Républicains > PCF > Les Écologistes > Renaissance > Reconquête > LFI > Rassemblement National,-5,1,0,5,1,-5,-3,-5,Reconquête,A,A,B,A,A,A,A,B,A,A,"{""Les Républicains"":30,""PS"":60,""Reconquête"":10}",
29-4-2026 0:19:51,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-5,-5,1,1,1,-5,4,1,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":25,""PS"":25,""PCF"":25,""LFI"":25}",
29-4-2026 0:20:44,21-25,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,1,3,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""LFI"":50,""PCF"":30,""Les Écologistes"":20}",
29-4-2026 0:22:16,18-20,Lycée,N'a pas voté,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,-5,-5,2,-1,3,-5,-5,5,PS,A,A,B,A,A,A,A,B,B,A,"{""LFI"":40,""Les Écologistes"":36,""PCF"":24}",
29-4-2026 0:23:51,21-25,Doctorat,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,-1,3,-5,-5,5,PS,A,A,A,B,B,A,A,A,A,A,"{""LFI"":60,""PCF"":25,""Les Écologistes"":15}",
29-4-2026 0:24:57,26-30,Doctorat,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-1,-3,-1,-5,-5,5,Les Écologistes,A,A,B,A,A,A,A,A,A,A,"{""LFI"":100}",
29-4-2026 0:27:37,31-40,Master,LFI,,Les Écologistes > LFI > PS > PCF > Renaissance > Les Républicains > Reconquête > Rassemblement National,-2,-4,5,4,3,-5,-5,4,Renaissance,A,B,A,B,B,A,B,A,B,B,"{""Les Écologistes"":30,""PS"":20,""PCF"":10,""LFI"":40}",
29-4-2026 0:27:38,21-25,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,4,1,2,-5,-5,5,Renaissance,A,A,B,B,B,A,B,A,A,B,"{""LFI"":51,""Les Écologistes"":33,""PCF"":16}",
29-4-2026 0:31:05,21-25,Master,Les Écologistes,,Les Écologistes > PS > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,5,4,4,-5,-5,3,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""PS"":17,""PCF"":17,""LFI"":16,""Les Écologistes"":50}",
29-4-2026 0:36:01,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,1,4,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,B,B,"{""Les Écologistes"":25,""PCF"":25,""LFI"":50}",
29-4-2026 0:36:25,26-30,Master,LFI,,LFI > Les Écologistes > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,0,-4,3,2,2,-5,-5,4,Les Républicains,A,B,A,B,B,A,A,A,A,B,"{""PS"":30,""Les Écologistes"":35,""LFI"":35}",
29-4-2026 0:37:10,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,2,-1,1,-5,-5,5,PS,A,A,A,B,B,A,A,A,A,A,"{""LFI"":80,""PCF"":5,""Les Écologistes"":15}",
29-4-2026 0:38:10,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,0,-3,2,-5,-5,5,PS,A,A,B,B,B,A,B,A,A,A,"{""LFI"":75,""PCF"":15,""Les Écologistes"":10}",
29-4-2026 0:39:12,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,3,2,2,-5,-5,4,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""LFI"":30,""Les Écologistes"":30,""PCF"":20,""PS"":20}",
29-4-2026 0:42:44,<18,Lycée,N'a pas voté,,Les Écologistes > PCF > LFI > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-2,5,5,5,-5,-5,2,Renaissance,A,B,A,B,B,A,A,A,A,B,"{""Les Écologistes"":50,""PS"":10,""PCF"":37,""LFI"":3}",
29-4-2026 0:53:46,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-5,3,2,4,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,A,B,"{""Les Écologistes"":7,""LFI"":71,""PCF"":15,""PS"":7}",
29-4-2026 0:54:10,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,-5,-5,4,-5,-5,4,Renaissance,A,B,B,B,B,B,A,A,B,B,"{""LFI"":40,""PCF"":40,""PS"":20}",
29-4-2026 0:55:59,18-20,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,1,3,-5,-5,5,Renaissance,A,A,A,B,A,A,A,A,A,B,"{""LFI"":70,""PCF"":15,""Les Écologistes"":15}",
29-4-2026 0:56:43,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,1,-1,4,5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""LFI"":75,""PCF"":20,""Les Écologistes"":5}",
29-4-2026 0:57:16,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,0,-1,2,-5,-5,4,PS,A,A,A,B,B,A,A,B,A,A,"{""PCF"":34,""LFI"":46,""Les Écologistes"":20}",
29-4-2026 0:58:20,21-25,Lycée,LFI,,LFI > PCF > Les Écologistes > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-5,-5,4,2,4,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""LFI"":50,""PCF"":15,""Les Écologistes"":15,""PS"":20}",
29-4-2026 0:59:20,31-40,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,5,1,3,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""LFI"":80,""PCF"":10,""Les Écologistes"":10}",
29-4-2026 0:59:51,21-25,Master,LFI,,LFI > Les Écologistes > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,5,4,4,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""LFI"":35,""Les Écologistes"":30,""PS"":25,""PCF"":10}",C’est hyper intéressant. Bon courage !
29-4-2026 1:02:31,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,2,-2,-2,-5,-5,3,PS,A,A,B,B,B,A,A,A,A,A,"{""Les Écologistes"":30,""LFI"":51,""PS"":10,""PCF"":9}",
29-4-2026 1:04:11,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,2,2,4,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""Les Écologistes"":20,""PCF"":20,""LFI"":45,""PS"":15}",
